date,precipitation,temp_max,temp_min,wind,weather
2005-04-19,15.8,20,18,5.6,Rainy
2005-04-20,29.8,24,10,7.1,Rainy
2005-04-21,2.2,34,17,1.3,Sunny
2005-04-22,16.6,22,11,0.9,Cloudy
2005-04-23,29.1,20,16,3.0,Cloudy
2005-04-24,15.7,27,15,3.4,Cloudy
2005-04-25,18.9,31,19,7.0,Rainy
2005-04-26,20.9,38,11,5.9,Rainy
2005-04-27,13.6,31,21,4.1,Cloudy
2005-04-28,18.8,32,22,6.7,Rainy
2005-04-29,17.5,20,12,2.1,Cloudy
2005-04-30,27.0,38,13,1.1,Cloudy
2005-05-01,1.4,25,16,8.6,Cloudy
2005-05-02,8.4,27,17,5.9,Cloudy
2005-05-03,28.5,23,22,6.7,Rainy
2005-05-04,26.7,24,20,3.4,Cloudy
2005-05-05,13.7,26,11,4.0,Cloudy
2005-05-06,18.6,23,17,1.3,Cloudy
2005-05-07,8.3,39,20,8.6,Cloudy
2005-05-08,5.6,23,18,6.1,Cloudy
2005-05-09,13.9,34,16,1.3,Cloudy
2005-05-10,10.6,24,10,8.1,Cloudy
2005-05-11,17.5,28,15,4.7,Cloudy
2005-05-12,2.3,21,17,7.8,Cloudy
2005-05-13,29.2,26,14,0.6,Cloudy
2005-05-14,29.6,36,21,0.8,Cloudy
2005-05-15,20.9,35,24,2.1,Cloudy
2005-05-16,16.1,36,11,2.5,Cloudy
2005-05-17,9.3,39,24,7.8,Cloudy
2005-05-18,24.4,21,14,7.2,Rainy
2005-05-19,20.5,30,17,6.4,Rainy
2005-05-20,4.9,21,11,8.9,Cloudy
2005-05-21,27.3,20,10,2.8,Cloudy
2005-05-22,24.7,21,24,9.1,Rainy
2005-05-23,28.5,28,13,9.1,Rainy
2005-05-24,21.8,21,13,4.6,Cloudy
2005-05-25,18.4,34,18,1.4,Cloudy
2005-05-26,12.5,29,12,7.4,Cloudy
2005-05-27,28.0,34,13,3.7,Cloudy
2005-05-28,26.0,29,12,8.1,Rainy
2005-05-29,1.4,36,11,2.1,Sunny
2005-05-30,0.8,28,13,5.6,Cloudy
2005-05-31,11.3,37,23,5.3,Cloudy
2005-06-01,24.3,23,17,1.5,Cloudy
2005-06-02,29.6,28,10,4.0,Cloudy
2005-06-03,4.5,35,17,1.3,Sunny
2005-06-03,4.5,35,17,1.3,Sunny
2005-06-03,4.5,35,17,1.3,Sunny
2005-06-04,17.8,23,17,4.9,Cloudy
2005-06-05,11.4,35,24,8.5,Cloudy
2005-06-06,29.1,38,12,3.1,Cloudy
2005-06-07,25.3,20,23,7.8,Rainy
2005-06-08,25.1,25,19,2.2,Cloudy
2005-06-09,14.1,29,19,6.9,Cloudy
2005-06-10,12.4,35,21,9.2,Cloudy
2005-06-11,8.2,23,21,3.6,Cloudy
2005-06-12,1.7,32,15,9.1,Cloudy
2005-06-13,25.9,35,22,5.3,Rainy
2005-06-14,24.4,39,22,3.5,Cloudy
2005-06-15,30.0,25,13,9.0,Rainy
2005-06-16,29.9,30,22,0.8,Cloudy
2005-06-17,16.7,22,10,0.8,Cloudy
2005-06-18,23.1,39,23,6.2,Rainy
2005-06-19,28.3,29,10,8.1,Rainy
2005-06-20,25.5,20,14,7.6,Rainy
2005-06-21,7.4,39,21,1.3,Cloudy
2005-06-22,13.5,30,17,9.5,Cloudy
2005-06-23,3.9,31,10,7.2,Cloudy
2005-06-24,28.6,33,11,9.5,Rainy
2005-06-25,18.2,27,16,3.6,Cloudy
2005-06-26,6.9,30,17,7.1,Cloudy
2005-06-27,20.2,23,21,8.7,Rainy
2005-06-28,18.5,26,23,4.1,Cloudy
2005-06-29,10.7,29,12,9.7,Cloudy
2005-06-30,3.4,38,20,3.0,Sunny
2005-06-30,3.4,38,20,3.0,Sunny
2005-06-30,3.4,38,20,3.0,Sunny
2005-06-30,3.4,38,20,3.0,Sunny
2005-06-30,3.4,38,20,3.0,Sunny
2005-06-30,3.4,38,20,3.0,Sunny
2005-07-01,20.1,23,21,3.5,Cloudy
2005-07-02,15.6,21,22,9.2,Rainy
2005-07-03,23.2,37,17,9.7,Rainy
2005-07-04,15.6,33,10,3.2,Cloudy
2005-07-05,25.6,35,18,1.8,Cloudy
2005-07-06,16.6,30,21,7.7,Rainy
2005-07-07,16.8,29,11,9.3,Rainy
2005-07-08,26.3,36,23,6.2,Rainy
2005-07-09,12.1,33,22,6.5,Cloudy
2005-07-10,4.0,23,11,7.7,Cloudy
2005-07-11,0.9,38,13,2.0,Sunny
2005-07-11,0.9,38,13,2.0,Sunny
2005-07-11,0.9,38,13,2.0,Sunny
2005-07-11,0.9,38,13,2.0,Sunny
2005-07-11,0.9,38,13,2.0,Sunny
2005-07-11,0.9,38,13,2.0,Sunny
2005-07-12,22.7,21,21,9.7,Rainy
2005-07-13,18.6,26,19,4.0,Cloudy
2005-07-14,21.1,28,12,6.5,Rainy
2005-07-15,6.4,38,13,5.0,Cloudy
2005-07-16,4.1,35,15,4.9,Sunny
2005-07-16,4.1,35,15,4.9,Sunny
2005-07-16,4.1,35,15,4.9,Sunny
2005-07-16,4.1,35,15,4.9,Sunny
2005-07-16,4.1,35,15,4.9,Sunny
2005-07-16,4.1,35,15,4.9,Sunny
2005-07-17,0.4,35,16,7.2,Sunny
2005-07-17,0.4,35,16,7.2,Sunny
2005-07-17,0.4,35,16,7.2,Sunny
2005-07-18,10.5,37,14,9.9,Cloudy
2005-07-19,17.7,30,11,6.8,Rainy
2005-07-20,11.8,26,12,8.0,Cloudy
2005-07-21,13.1,28,19,0.8,Cloudy
2005-07-22,27.1,23,20,8.2,Rainy
2005-07-23,10.4,32,12,3.3,Cloudy
2005-07-24,15.4,23,23,1.7,Cloudy
2005-07-25,23.5,38,14,1.6,Cloudy
2005-07-26,11.9,21,21,7.0,Cloudy
2005-07-27,18.7,28,20,10.0,Rainy
2005-07-28,25.9,31,21,6.8,Rainy
2005-07-29,28.5,21,14,3.0,Cloudy
2005-07-30,4.4,25,13,2.4,Cloudy
2005-07-31,27.8,24,17,5.5,Rainy
2005-08-01,14.8,24,15,1.1,Cloudy
2005-08-02,7.7,39,15,4.3,Cloudy
2005-08-03,13.8,24,10,6.8,Cloudy
2005-08-04,29.4,23,15,9.7,Rainy
2005-08-05,14.8,28,12,4.5,Cloudy
2005-08-06,9.9,29,22,2.4,Cloudy
2005-08-07,19.0,35,15,8.3,Rainy
2005-08-08,7.2,29,19,7.6,Cloudy
2005-08-09,2.3,29,22,8.7,Cloudy
2005-08-10,3.9,38,20,2.5,Sunny
2005-08-10,3.9,38,20,2.5,Sunny
2005-08-10,3.9,38,20,2.5,Sunny
2005-08-10,3.9,38,20,2.5,Sunny
2005-08-10,3.9,38,20,2.5,Sunny
2005-08-11,3.8,29,22,4.3,Cloudy
2005-08-12,4.6,25,15,9.8,Cloudy
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-13,4.2,36,11,2.0,Sunny
2005-08-14,19.2,24,10,6.9,Rainy
2005-08-15,5.5,25,20,2.8,Cloudy
2005-08-16,10.4,34,24,5.3,Cloudy
2005-08-17,26.9,38,12,8.1,Rainy
2005-08-18,14.2,37,14,5.1,Cloudy
2005-08-19,20.0,23,24,8.2,Rainy
2005-08-20,5.2,27,24,4.6,Cloudy
2005-08-21,5.8,35,13,10.0,Cloudy
2005-08-22,1.2,38,16,4.6,Sunny
2005-08-22,1.2,38,16,4.6,Sunny
2005-08-23,5.1,39,13,1.9,Cloudy
2005-08-24,8.4,22,17,4.3,Cloudy
2005-08-25,5.3,29,16,7.6,Cloudy
2005-08-26,2.7,21,19,8.6,Cloudy
2005-08-27,3.6,23,18,4.9,Cloudy
2005-08-28,13.8,25,10,6.1,Cloudy
2005-08-29,6.2,30,24,8.5,Cloudy
2005-08-30,10.9,33,14,8.2,Cloudy
2005-08-31,15.1,35,22,6.7,Rainy
2005-09-01,20.7,38,13,8.2,Rainy
2005-09-02,1.2,21,15,6.0,Cloudy
2005-09-03,24.0,36,10,0.5,Cloudy
2005-09-04,18.8,28,15,0.9,Cloudy
2005-09-05,2.5,36,10,9.8,Sunny
2005-09-05,2.5,36,10,9.8,Sunny
2005-09-05,2.5,36,10,9.8,Sunny
2005-09-05,2.5,36,10,9.8,Sunny
2005-09-06,26.2,34,23,1.9,Cloudy
2005-09-07,27.6,26,23,4.3,Cloudy
2005-09-08,1.8,38,10,9.4,Sunny
2005-09-08,1.8,38,10,9.4,Sunny
2005-09-08,1.8,38,10,9.4,Sunny
2005-09-08,1.8,38,10,9.4,Sunny
2005-09-08,1.8,38,10,9.4,Sunny
2005-09-08,1.8,38,10,9.4,Sunny
2005-09-08,1.8,38,10,9.4,Sunny
2005-09-09,8.3,22,17,2.4,Cloudy
2005-09-10,24.2,20,11,8.5,Rainy
2005-09-11,22.4,23,19,8.3,Rainy
2005-09-12,5.5,37,22,9.9,Cloudy
2005-09-13,6.3,27,23,3.2,Cloudy
2005-09-14,11.1,38,15,3.5,Cloudy
2005-09-15,14.5,25,23,9.1,Cloudy
2005-09-16,18.5,20,15,2.7,Cloudy
2005-09-17,11.1,27,15,5.7,Cloudy
2005-09-18,13.9,20,17,7.2,Cloudy
2005-09-19,22.4,38,13,3.1,Cloudy
2005-09-20,1.1,30,12,9.4,Cloudy
2005-09-21,7.6,34,15,6.8,Cloudy
2005-09-22,21.4,30,13,0.9,Cloudy
2005-09-23,26.9,38,11,1.8,Cloudy
2005-09-24,15.4,29,15,2.3,Cloudy
2005-09-25,16.0,31,19,2.8,Cloudy
2005-09-26,3.2,20,14,7.4,Cloudy
2005-09-27,13.4,26,20,1.3,Cloudy
2005-09-28,16.0,36,18,3.8,Cloudy
2005-09-29,7.3,29,20,9.2,Cloudy
2005-09-30,8.1,25,15,5.8,Cloudy
2005-10-01,11.3,36,23,3.0,Cloudy
2005-10-02,0.6,37,12,9.6,Sunny
2005-10-02,0.6,37,12,9.6,Sunny
2005-10-03,9.7,24,20,2.8,Cloudy
2005-10-04,6.3,37,14,9.1,Cloudy
2005-10-05,9.8,36,24,7.4,Cloudy
2005-10-06,3.6,35,19,7.5,Sunny
2005-10-06,3.6,35,19,7.5,Sunny
2005-10-06,3.6,35,19,7.5,Sunny
2005-10-06,3.6,35,19,7.5,Sunny
2005-10-06,3.6,35,19,7.5,Sunny
2005-10-07,26.7,27,17,7.8,Rainy
2005-10-08,17.8,32,18,5.3,Rainy
2005-10-09,20.4,35,17,8.2,Rainy
2005-10-10,23.7,30,24,8.4,Rainy
2005-10-11,15.0,25,12,3.9,Cloudy
2005-10-12,2.6,22,18,4.3,Cloudy
2005-10-13,16.1,20,12,8.9,Rainy
2005-10-14,17.6,37,17,5.5,Rainy
2005-10-15,22.4,24,19,8.7,Rainy
2005-10-16,12.9,32,18,6.5,Cloudy
2005-10-17,3.8,29,16,6.1,Cloudy
2005-10-18,8.5,24,13,0.8,Cloudy
2005-10-19,10.9,33,19,3.1,Cloudy
2005-10-20,19.4,36,24,5.3,Rainy
2005-10-21,17.1,20,18,6.1,Rainy
2005-10-22,10.7,21,12,6.5,Cloudy
2005-10-23,29.6,26,24,7.3,Rainy
2005-10-24,18.2,29,12,6.7,Rainy
2005-10-25,7.1,39,11,8.6,Cloudy
2005-10-26,3.1,26,19,3.3,Cloudy
2005-10-27,4.6,35,24,6.6,Sunny
2005-10-28,7.4,24,12,1.0,Cloudy
2005-10-29,4.8,31,10,5.1,Cloudy
2005-10-30,5.6,36,24,3.0,Cloudy
2005-10-31,8.6,35,13,4.1,Cloudy
2005-11-01,5.2,39,17,3.9,Cloudy
2005-11-02,26.9,35,14,1.1,Cloudy
2005-11-03,2.4,38,11,4.9,Sunny
2005-11-03,2.4,38,11,4.9,Sunny
2005-11-03,2.4,38,11,4.9,Sunny
2005-11-03,2.4,38,11,4.9,Sunny
2005-11-04,15.7,34,12,9.9,Rainy
2005-11-05,12.3,31,10,3.3,Cloudy
2005-11-06,29.5,29,11,7.5,Rainy
2005-11-07,3.4,21,10,5.7,Cloudy
2005-11-08,11.9,26,11,3.6,Cloudy
2005-11-09,29.1,32,12,1.4,Cloudy
2005-11-10,26.0,22,10,2.6,Cloudy
2005-11-11,24.5,34,20,7.9,Rainy
2005-11-12,7.7,20,18,3.2,Cloudy
2005-11-13,5.1,22,19,1.9,Cloudy
2005-11-14,20.1,29,14,3.6,Cloudy
2005-11-15,27.9,34,17,6.0,Rainy
2005-11-16,16.7,25,14,7.2,Rainy
2005-11-17,17.1,39,17,4.2,Cloudy
2005-11-18,8.4,34,16,5.2,Cloudy
2005-11-19,23.1,26,21,4.8,Cloudy
2005-11-20,5.6,24,13,0.6,Cloudy
2005-11-21,9.7,23,24,4.3,Cloudy
2005-11-22,12.8,37,16,6.1,Cloudy
2005-11-23,15.2,22,15,5.9,Rainy
2005-11-24,7.3,36,12,7.6,Cloudy
2005-11-25,3.4,37,18,6.9,Sunny
2005-11-25,3.4,37,18,6.9,Sunny
2005-11-25,3.4,37,18,6.9,Sunny
2005-11-25,3.4,37,18,6.9,Sunny
2005-11-25,3.4,37,18,6.9,Sunny
2005-11-25,3.4,37,18,6.9,Sunny
2005-11-25,3.4,37,18,6.9,Sunny
2005-11-26,18.3,37,21,3.1,Cloudy
2005-11-27,8.7,21,19,2.9,Cloudy
2005-11-28,17.4,32,24,4.9,Cloudy
2005-11-29,4.6,34,22,7.5,Sunny
2005-11-29,4.6,34,22,7.5,Sunny
2005-11-29,4.6,34,22,7.5,Sunny
2005-11-30,14.4,24,18,1.4,Cloudy
2005-12-01,16.0,22,23,9.5,Rainy
2005-12-02,1.6,24,14,5.7,Cloudy
2005-12-03,10.1,24,17,3.4,Cloudy
2005-12-04,4.0,24,16,7.1,Cloudy
2005-12-05,1.9,22,18,0.9,Cloudy
2005-12-06,29.7,22,16,5.1,Rainy
2005-12-07,9.7,39,13,5.1,Cloudy
2005-12-08,24.3,37,13,2.0,Cloudy
2005-12-09,7.6,39,20,8.5,Cloudy
2005-12-10,20.4,23,17,8.1,Rainy
2005-12-11,22.8,20,15,2.0,Cloudy
2005-12-12,17.9,35,18,4.0,Cloudy
2005-12-13,14.1,27,23,1.5,Cloudy
2005-12-14,12.4,36,19,8.6,Cloudy
2005-12-15,10.5,27,23,3.6,Cloudy
2005-12-16,27.9,26,16,4.7,Cloudy
2005-12-17,24.9,27,16,3.6,Cloudy
2005-12-18,29.0,31,13,3.4,Cloudy
2005-12-19,3.7,35,12,7.6,Sunny
2005-12-19,3.7,35,12,7.6,Sunny
2005-12-19,3.7,35,12,7.6,Sunny
2005-12-19,3.7,35,12,7.6,Sunny
2005-12-20,21.9,31,17,7.6,Rainy
2005-12-21,28.2,38,16,5.4,Rainy
2005-12-22,5.4,29,13,6.7,Cloudy
2005-12-23,2.0,26,22,5.4,Cloudy
2005-12-24,22.2,31,13,0.8,Cloudy
2005-12-25,17.2,39,10,1.1,Cloudy
2005-12-26,25.3,24,20,4.1,Cloudy
2005-12-27,4.2,35,16,7.6,Sunny
2005-12-28,23.9,28,10,9.2,Rainy
2005-12-29,6.0,26,19,0.8,Cloudy
2005-12-30,4.9,39,19,4.0,Sunny
2005-12-30,4.9,39,19,4.0,Sunny
2005-12-30,4.9,39,19,4.0,Sunny
2005-12-30,4.9,39,19,4.0,Sunny
2005-12-30,4.9,39,19,4.0,Sunny
2005-12-30,4.9,39,19,4.0,Sunny
2005-12-30,4.9,39,19,4.0,Sunny
2005-12-30,4.9,39,19,4.0,Sunny
2005-12-31,4.9,33,13,2.6,Sunny
2005-12-31,4.9,33,13,2.6,Sunny
2005-12-31,4.9,33,13,2.6,Sunny
2006-01-01,24.4,30,20,8.2,Rainy
2006-01-02,20.0,26,23,8.5,Rainy
2006-01-03,15.7,29,12,2.5,Cloudy
2006-01-04,10.8,28,20,7.3,Cloudy
2006-01-05,26.3,23,12,7.5,Rainy
2006-01-06,11.8,35,21,2.2,Cloudy
2006-01-07,24.5,29,10,4.6,Cloudy
2006-01-08,13.2,38,13,6.4,Cloudy
2006-01-09,11.3,36,23,0.7,Cloudy
2006-01-10,13.9,28,10,4.3,Cloudy
2006-01-11,9.0,32,23,2.0,Cloudy
2006-01-12,22.4,20,22,5.6,Rainy
2006-01-13,15.1,21,22,8.5,Rainy
2006-01-14,7.0,32,17,5.5,Cloudy
2006-01-15,27.0,28,24,0.8,Cloudy
2006-01-16,11.5,26,24,0.8,Cloudy
2006-01-17,16.3,35,10,6.3,Rainy
2006-01-18,27.2,38,21,3.6,Cloudy
2006-01-19,18.7,26,23,5.9,Rainy
2006-01-20,3.5,25,15,2.1,Cloudy
2006-01-21,28.2,37,16,7.9,Rainy
2006-01-22,18.8,38,24,8.7,Rainy
2006-01-23,10.0,30,19,8.9,Cloudy
2006-01-24,4.2,31,23,3.4,Cloudy
2006-01-25,23.8,29,21,6.8,Rainy
2006-01-26,18.6,32,11,3.2,Cloudy
2006-01-27,16.0,31,13,7.7,Rainy
2006-01-28,26.8,29,20,1.6,Cloudy
2006-01-29,23.7,39,23,7.7,Rainy
2006-01-30,4.6,37,12,4.7,Sunny
2006-01-30,4.6,37,12,4.7,Sunny
2006-01-30,4.6,37,12,4.7,Sunny
2006-01-30,4.6,37,12,4.7,Sunny
2006-01-30,4.6,37,12,4.7,Sunny
2006-01-30,4.6,37,12,4.7,Sunny
2006-01-30,4.6,37,12,4.7,Sunny
2006-01-30,4.6,37,12,4.7,Sunny
2006-01-31,9.4,23,22,8.6,Cloudy
2006-02-01,7.5,24,22,7.5,Cloudy
2006-02-02,22.3,24,18,4.1,Cloudy
2006-02-03,1.0,31,23,9.1,Cloudy
2006-02-04,17.1,22,16,3.2,Cloudy
2006-02-05,22.9,27,11,9.7,Rainy
2006-02-06,26.3,21,20,7.8,Rainy
2006-02-07,10.3,37,21,9.9,Cloudy
2006-02-08,24.6,28,15,1.0,Cloudy
2006-02-09,3.3,32,18,3.1,Cloudy
2006-02-10,25.4,26,21,7.5,Rainy
2006-02-11,3.8,29,12,9.3,Cloudy
2006-02-12,11.9,28,23,0.8,Cloudy
2006-02-13,23.9,34,24,0.5,Cloudy
2006-02-14,4.5,24,20,2.9,Cloudy
2006-02-15,6.9,31,15,8.6,Cloudy
2006-02-16,21.7,20,23,7.8,Rainy
2006-02-17,21.6,31,12,3.7,Cloudy
2006-02-18,19.2,25,12,0.5,Cloudy
2006-02-19,20.8,38,13,5.8,Rainy
2006-02-20,16.3,38,18,2.8,Cloudy
2006-02-21,7.6,35,20,7.6,Cloudy
2006-02-22,10.4,38,22,4.7,Cloudy
2006-02-23,5.4,22,17,6.9,Cloudy
2006-02-24,27.3,29,10,8.6,Rainy
2006-02-25,17.5,37,22,5.6,Rainy
2006-02-26,12.0,32,21,3.7,Cloudy
2006-02-27,13.9,37,20,7.8,Cloudy
2006-02-28,28.4,22,10,3.0,Cloudy
2006-03-01,4.6,22,16,9.0,Cloudy
2006-03-02,17.6,31,12,1.2,Cloudy
2006-03-03,15.2,39,23,8.4,Rainy
2006-03-04,18.3,26,20,1.4,Cloudy
2006-03-05,0.5,27,16,1.0,Cloudy
2006-03-06,26.2,28,18,4.0,Cloudy
2006-03-07,28.0,33,12,9.6,Rainy
2006-03-08,17.0,24,12,9.8,Rainy
2006-03-09,20.9,38,11,2.4,Cloudy
2006-03-10,27.7,35,19,1.9,Cloudy
2006-03-11,21.2,31,10,3.9,Cloudy
2006-03-12,4.6,23,18,3.7,Cloudy
2006-03-13,17.3,27,15,7.7,Rainy
2006-03-14,18.2,26,15,4.7,Cloudy
2006-03-15,12.7,34,17,7.9,Cloudy
2006-03-16,22.1,25,20,7.6,Rainy
2006-03-17,28.0,24,14,6.0,Rainy
2006-03-18,27.8,33,18,8.4,Rainy
2006-03-19,13.5,32,24,2.4,Cloudy
2006-03-20,3.4,29,20,2.0,Cloudy
2006-03-21,29.5,37,14,7.6,Rainy
2006-03-22,25.2,23,11,2.8,Cloudy
2006-03-23,3.7,27,15,0.5,Cloudy
2006-03-24,27.6,30,24,9.2,Rainy
2006-03-25,26.1,36,18,6.4,Rainy
2006-03-26,15.6,37,12,4.7,Cloudy
2006-03-27,17.7,30,19,7.4,Rainy
2006-03-28,12.0,35,13,3.7,Cloudy
2006-03-29,1.6,31,19,9.6,Cloudy
2006-03-30,10.1,32,20,1.2,Cloudy
2006-03-31,24.1,35,17,6.6,Rainy
2006-04-01,0.1,20,15,7.9,Cloudy
2006-04-02,10.0,35,22,5.0,Cloudy
2006-04-03,11.9,34,16,7.7,Cloudy
2006-04-04,16.1,25,16,9.3,Rainy
2006-04-05,27.6,31,13,7.6,Rainy
2006-04-06,10.4,27,24,3.4,Cloudy
2006-04-07,10.4,26,21,5.8,Cloudy
2006-04-08,22.1,21,15,9.2,Rainy
2006-04-09,13.6,31,21,4.8,Cloudy
2006-04-10,6.7,33,18,7.0,Cloudy
2006-04-11,13.6,35,12,4.9,Cloudy
2006-04-12,4.2,30,17,1.7,Cloudy
2006-04-13,5.3,39,16,1.1,Cloudy
2006-04-14,15.0,28,13,9.5,Cloudy
2006-04-15,12.6,29,19,6.3,Cloudy
2006-04-16,27.4,36,22,1.5,Cloudy
2006-04-17,10.9,31,12,8.6,Cloudy
2006-04-18,17.4,25,23,5.5,Rainy
2006-04-19,19.0,38,16,7.8,Rainy
2006-04-20,0.4,30,19,1.7,Cloudy
2006-04-21,19.9,28,18,9.1,Rainy
2006-04-22,5.3,25,21,6.1,Cloudy
2006-04-23,28.8,35,19,7.5,Rainy
2006-04-24,4.5,39,12,0.8,Sunny
2006-04-24,4.5,39,12,0.8,Sunny
2006-04-24,4.5,39,12,0.8,Sunny
2006-04-24,4.5,39,12,0.8,Sunny
2006-04-24,4.5,39,12,0.8,Sunny
2006-04-24,4.5,39,12,0.8,Sunny
2006-04-24,4.5,39,12,0.8,Sunny
2006-04-24,4.5,39,12,0.8,Sunny
2006-04-25,12.4,35,24,3.5,Cloudy
2006-04-26,2.6,25,19,3.0,Cloudy
2006-04-27,29.9,24,18,9.5,Rainy
2006-04-28,15.1,23,22,2.3,Cloudy
2006-04-29,17.9,21,17,7.2,Rainy
2006-04-30,2.0,25,21,0.9,Cloudy
2006-05-01,22.5,28,12,2.4,Cloudy
2006-05-02,6.3,36,24,3.7,Cloudy
2006-05-03,26.9,33,17,8.0,Rainy
2006-05-04,6.2,26,21,8.0,Cloudy
2006-05-05,5.7,38,13,9.5,Cloudy
2006-05-06,1.1,20,15,9.2,Cloudy
2006-05-07,14.2,39,21,1.3,Cloudy
2006-05-08,16.9,34,19,8.4,Rainy
2006-05-09,2.0,37,11,4.8,Sunny
2006-05-09,2.0,37,11,4.8,Sunny
2006-05-09,2.0,37,11,4.8,Sunny
2006-05-09,2.0,37,11,4.8,Sunny
2006-05-09,2.0,37,11,4.8,Sunny
2006-05-10,23.3,22,17,8.7,Rainy
2006-05-11,13.6,37,22,1.3,Cloudy
2006-05-12,15.7,21,18,8.3,Rainy
2006-05-13,13.2,29,16,2.0,Cloudy
2006-05-14,12.0,30,17,3.7,Cloudy
2006-05-15,16.8,22,16,0.8,Cloudy
2006-05-16,4.7,26,20,1.7,Cloudy
2006-05-17,5.5,27,19,4.7,Cloudy
2006-05-18,25.9,38,13,8.3,Rainy
2006-05-19,28.4,37,10,7.8,Rainy
2006-05-20,11.2,32,12,2.7,Cloudy
2006-05-21,8.1,32,16,1.9,Cloudy
2006-05-22,19.3,38,20,4.2,Cloudy
2006-05-23,12.3,31,20,8.9,Cloudy
2006-05-24,0.8,36,16,1.4,Sunny
2006-05-24,0.8,36,16,1.4,Sunny
2006-05-25,4.7,31,20,5.7,Cloudy
2006-05-26,21.5,32,22,1.3,Cloudy
2006-05-27,19.8,31,12,5.0,Cloudy
2006-05-28,0.8,38,10,1.7,Sunny
2006-05-28,0.8,38,10,1.7,Sunny
2006-05-29,6.7,33,19,1.3,Cloudy
2006-05-30,6.9,26,18,2.3,Cloudy
2006-05-31,20.2,32,21,2.9,Cloudy
2006-06-01,0.6,25,15,3.1,Cloudy
2006-06-02,3.1,38,22,6.6,Sunny
2006-06-02,3.1,38,22,6.6,Sunny
2006-06-02,3.1,38,22,6.6,Sunny
2006-06-02,3.1,38,22,6.6,Sunny
2006-06-02,3.1,38,22,6.6,Sunny
2006-06-02,3.1,38,22,6.6,Sunny
2006-06-03,24.0,38,22,1.0,Cloudy
2006-06-04,5.4,23,21,1.3,Cloudy
2006-06-05,19.6,38,16,2.3,Cloudy
2006-06-06,7.1,28,10,8.8,Cloudy
2006-06-07,3.0,35,10,6.5,Sunny
2006-06-07,3.0,35,10,6.5,Sunny
2006-06-07,3.0,35,10,6.5,Sunny
2006-06-08,7.3,23,13,7.4,Cloudy
2006-06-09,21.7,25,16,4.0,Cloudy
2006-06-10,25.7,27,23,2.5,Cloudy
2006-06-11,24.9,35,20,0.9,Cloudy
2006-06-12,11.9,24,24,5.1,Cloudy
2006-06-13,20.0,29,20,6.0,Rainy
2006-06-14,6.1,32,17,9.0,Cloudy
2006-06-15,8.8,33,19,8.9,Cloudy
2006-06-16,26.9,26,18,4.5,Cloudy
2006-06-17,0.4,39,10,4.5,Sunny
2006-06-17,0.4,39,10,4.5,Sunny
2006-06-17,0.4,39,10,4.5,Sunny
2006-06-18,2.6,25,13,2.0,Cloudy
2006-06-19,6.2,26,13,2.9,Cloudy
2006-06-20,0.8,24,12,9.3,Cloudy
2006-06-21,5.4,37,16,1.8,Cloudy
2006-06-22,17.5,31,10,9.7,Rainy
2006-06-23,12.6,25,18,5.3,Cloudy
2006-06-24,26.8,20,22,4.8,Cloudy
2006-06-25,24.5,23,17,2.2,Cloudy
2006-06-26,10.3,38,11,6.8,Cloudy
2006-06-27,7.8,31,11,4.9,Cloudy
2006-06-28,11.4,34,17,4.0,Cloudy
2006-06-29,17.7,22,20,3.0,Cloudy
2006-06-30,8.0,39,23,1.1,Cloudy
2006-07-01,18.7,27,24,5.4,Rainy
2006-07-02,12.3,30,10,3.5,Cloudy
2006-07-03,16.6,35,22,7.2,Rainy
2006-07-04,13.1,28,16,7.4,Cloudy
2006-07-05,8.8,22,18,3.7,Cloudy
2006-07-06,28.5,24,21,6.9,Rainy
2006-07-07,22.9,39,24,3.0,Cloudy
2006-07-08,4.2,33,12,7.4,Sunny
2006-07-08,4.2,33,12,7.4,Sunny
2006-07-08,4.2,33,12,7.4,Sunny
2006-07-09,26.1,34,16,0.7,Cloudy
2006-07-10,14.6,25,15,1.9,Cloudy
2006-07-11,26.8,23,24,2.8,Cloudy
2006-07-12,24.0,27,16,7.8,Rainy
2006-07-13,12.8,38,16,1.1,Cloudy
2006-07-14,0.7,24,19,2.3,Cloudy
2006-07-15,8.1,32,10,3.9,Cloudy
2006-07-16,16.2,35,23,0.6,Cloudy
2006-07-17,19.0,20,12,7.7,Rainy
2006-07-18,7.7,32,19,5.8,Cloudy
2006-07-19,4.2,30,10,9.1,Cloudy
2006-07-20,25.0,27,14,0.8,Cloudy
2006-07-21,29.5,27,12,3.1,Cloudy
2006-07-22,15.8,33,10,7.4,Rainy
2006-07-23,5.2,32,11,6.9,Cloudy
2006-07-24,8.2,22,19,2.8,Cloudy
2006-07-25,0.6,23,14,6.2,Cloudy
2006-07-26,27.4,39,20,8.0,Rainy
2006-07-27,3.5,34,12,0.8,Sunny
2006-07-27,3.5,34,12,0.8,Sunny
2006-07-27,3.5,34,12,0.8,Sunny
